47 100 37
49 97 28
53 101 32
62 97 31
64 112 43
67 103 18
67 115 46
69 106 16
71 96 40
71 103 31
72 106 24
72 106 47
73 92 31
73 94 30
74 90 32
74 105 20
74 111 21
75 109 27
76 83 49
76 85 55
76 92 32
76 98 16
76 103 44
76 104 9
76 107 22
77 102 16
77 106 33
78 98 41
78 100 22
79 113 54
79 116 26
80 96 38
81 102 38
81 103 21
81 107 16
82 101 40
83 98 43
83 102 41
83 112 14
83 115 25
83 117 56
84 99 44
84 118 57
85 114 41
85 122 32
86 112 21
87 98 40
87 111 28
88 112 29
89 109 39
89 112 27
90 111 47
90 114 24
90 119 46
92 124 52
93 114 50
94 100 61
94 101 67
94 103 73
94 118 28
98 104 65
99 125 30
99 131 41
100 123 38
101 134 41
102 131 33
103 127 37
103 132 59
105 112 78
105 131 48
107 128 68
107 131 41
109 124 40
109 133 41
109 141 69
110 134 42
110 141 47
111 135 43
112 123 65
113 144 50
114 138 48
114 142 51
115 139 49
115 143 52
118 124 85
118 140 58
118 142 52
120 141 81
121 136 81
121 152 56
123 152 54
125 151 68
125 154 44
125 156 60
126 146 76
128 134 95
128 150 68
129 136 102
134 162 71
135 155 85
135 164 54
135 169 87
136 147 77
136 165 67
136 169 72
137 152 97
137 170 73
138 170 80
139 155 97
141 156 88
141 174 77
142 157 73
143 158 90
143 169 74
143 170 72
143 177 95
145 169 77
145 172 74
146 168 90
147 176 78
148 163 95
148 180 90
149 161 96
149 165 107
150 162 97
152 164 99
152 167 83
152 184 83
155 183 92
155 187 86
157 181 89
157 190 93
158 189 104
159 180 87
160 192 91
161 190 92
162 173 115
162 180 97
162 188 95
163 192 82
163 195 94
164 182 99
164 186 108
164 193 95
164 196 95
165 194 84
165 196 111
166 184 101
166 195 97
166 198 97
167 199 98
168 180 115
168 187 95
169 198 100
170 181 111
171 190 98
171 207 122
172 191 99
173 195 113
173 200 100
174 200 107
177 192 108
177 213 128
178 197 105
179 207 112
180 204 96
180 213 120
181 212 116
181 218 128
182 200 117
182 204 122
182 206 98
182 211 113
183 204 111
183 212 114
183 214 118
183 214 120
183 220 130
184 201 105
184 212 117
184 217 124
185 206 113
185 213 122
185 214 116
186 214 119
187 202 118
187 211 103
187 214 114
187 218 122
187 218 124
188 203 119
188 220 119
189 213 105
189 216 116
189 218 118
189 218 120
189 220 124
190 211 118
190 223 126
191 223 124
192 216 108
192 220 117
192 229 139
193 220 122
193 221 114
193 221 116
194 218 126
194 222 127
194 227 130
194 231 141
195 214 122
195 223 116
195 223 120
195 226 130
195 228 131
196 222 139
196 224 133
196 225 125
196 228 129
197 226 126
197 228 132
198 219 126
198 223 137
198 225 127
198 227 129
198 229 133
199 219 133
199 225 142
199 226 126
199 227 122
199 228 128
200 219 127
200 229 129
200 229 131
200 234 134
201 227 132
201 229 126
201 235 135
202 221 129
202 229 129
202 236 136
203 230 130
203 231 128
204 219 135
204 221 125
204 230 128
204 233 135
205 224 132
205 231 136
205 239 139
206 230 138
206 235 135
207 234 134
207 234 136
208 228 142
208 237 139
209 235 133
209 236 138
209 241 142
210 234 126
210 238 131
210 238 135
211 240 142
212 227 143
212 239 139
212 240 135
212 244 145
213 237 129
213 238 152
213 241 136
214 240 138
214 242 139
214 248 148
215 237 155
215 242 144
215 243 140
216 238 156
216 250 150
217 237 151
217 244 146
217 246 146
218 246 155
218 247 149
219 248 148
220 240 154
222 239 143
223 240 144
223 244 151
224 245 152
227 255 162
229 255 164
232 255 169
236 255 169
238 255 171
240 255 173
