0 0.129261
1 0.858064
2 0.972617
3 0.986666
4 1.04678
5 1.0932
6 1.18055
7 1.24209
8 1.24985
9 1.25723
10 1.24723
11 1.15221
12 1.09909
13 0.92543
14 0.833188
15 0.565589
16 0.364395
17 0.516088
18 0.993972
19 1.17453
20 0.821966
21 0.87326
22 1.07098
23 1.14164
24 1.16568
25 1.10406
26 1.08522
27 1.54559
28 1.21738
29 1.04109
30 0.808706
31 0.506546
