93 196 150
132 251 202
146 213 177
129 238 194
106 153 208
125 244 185
83 161 208
129 250 202
102 210 160
90 169 211
146 255 213
135 250 204
148 215 179
112 169 221
129 250 191
93 196 154
83 161 206
104 210 152
162 255 208
91 170 212
132 251 190
84 162 207
132 253 194
133 252 191
86 197 139
108 215 168
133 252 193
119 228 171
130 250 196
131 250 201
127 247 193
159 255 223
88 191 129
122 182 230
114 161 216
131 246 200
118 165 220
161 255 219
160 253 206
134 250 208
131 248 188
84 190 136
131 251 197
115 213 164
79 162 205
114 235 176
136 252 210
125 236 180
104 215 159
86 178 133
83 164 210
141 255 212
127 247 193
102 212 150
149 255 216
135 243 193
130 249 198
132 251 190
172 255 230
114 159 217
120 237 177
112 215 153
133 247 186
80 189 132
107 173 142
87 168 214
119 212 165
130 240 178
133 239 181
99 205 151
130 249 190
129 249 195
95 206 148
104 210 156
131 250 189
134 243 195
132 251 200
123 238 190
136 255 202
102 219 159
145 243 194
144 199 176
143 215 175
100 172 132
135 238 199
169 255 233
135 241 187
156 222 191
154 255 218
165 255 223
155 255 213
135 241 187
144 255 211
146 255 209
146 255 209
113 227 166
116 233 173
122 215 168
140 252 207
137 246 200
136 245 199
134 248 187
129 243 182
83 185 130
138 252 209
140 254 211
129 245 203
104 221 161
104 202 153
139 237 188
138 252 209
133 249 207
132 251 190
99 216 156
130 239 191
132 241 197
118 210 165
127 248 200
134 255 207
129 248 197
128 249 190
95 206 150
110 225 179
120 235 189
126 247 199
131 250 199
132 253 194
129 250 191
97 204 157
126 233 186
123 243 189
131 251 197
131 251 197
130 250 196
130 251 192
129 250 191
131 250 189
134 243 199
122 241 180
103 195 132
103 212 155
133 252 191
123 234 176
131 251 197
130 247 187
108 227 168
134 254 200
131 250 201
130 249 200
118 233 185
132 241 197
135 244 196
130 239 191
125 231 173
97 203 145
87 202 154
110 225 177
83 186 140
115 218 176
133 236 194
135 243 193
110 220 158
101 196 132
102 210 160
97 207 145
83 162 204
115 177 227
90 171 217
91 172 218
134 191 243
86 165 207
82 160 207
81 160 202
88 171 214
88 159 208
147 194 249
131 188 240
129 191 241
130 192 242
132 192 240
130 190 238
116 170 223
118 172 225
114 159 217
113 170 222
111 173 223
120 180 228
120 174 227
116 170 223
