81 61 102
149 127 178
93 74 131
114 95 152
62 53 66
44 35 46
117 99 151
91 75 129
97 79 129
105 83 116
62 53 66
69 56 95
67 47 96
149 122 173
112 92 141
117 97 146
120 98 151
80 58 119
162 137 187
125 104 162
129 109 160
144 112 167
81 61 114
104 85 140
124 102 155
70 49 93
169 142 193
114 93 149
127 95 150
120 97 137
67 46 92
97 72 126
163 136 187
125 104 150
59 42 64
154 127 178
84 65 120
105 83 144
164 137 188
73 55 105
101 83 133
66 51 100
68 55 94
87 62 112
95 73 134
61 45 83
118 95 135
139 117 170
61 48 87
60 40 100
155 128 179
72 63 76
132 100 155
140 113 164
55 44 71
80 53 106
106 87 142
81 59 120
120 102 154
129 109 160
101 80 138
134 109 163
117 95 148
150 127 167
77 66 93
68 55 94
108 86 149
56 35 81
53 36 79
157 132 182
65 52 91
78 62 116
169 143 191
77 58 115
156 134 185
145 123 174
130 108 161
79 62 105
59 39 80
62 40 93
140 120 171
62 51 78
73 54 109
73 54 109
74 54 95
147 120 171
78 59 116
58 43 63
109 77 132
96 76 129
107 85 146
52 31 87
87 66 112
126 104 153
71 50 94
71 50 96
54 34 83
79 57 90
125 104 148
120 99 143
111 90 136
89 69 118
63 54 67
155 132 172
169 143 191
166 140 188
165 138 189
127 100 153
56 36 77
47 32 52
171 145 193
102 80 141
166 139 190
101 82 137
152 125 176
137 110 163
84 57 110
91 72 127
77 61 115
166 139 190
166 139 190
150 123 174
135 110 164
85 63 116
54 36 84
161 134 185
114 89 143
98 76 129
70 48 101
100 75 125
106 81 131
150 123 174
157 132 182
138 116 169
88 66 127
85 60 110
156 131 181
68 47 103
77 56 102
126 104 153
133 111 160
82 60 123
71 49 114
139 119 170
73 62 89
110 89 147
69 48 94
119 97 146
148 126 177
125 103 156
117 95 148
111 89 152
101 83 133
80 58 121
64 42 107
54 37 80
116 96 145
125 104 160
110 88 149
110 90 139
123 102 158
107 86 142
68 48 108
100 82 132
125 107 159
60 41 96
114 96 148
119 98 156
92 76 130
110 91 146
68 48 101
61 41 94
57 43 87
65 51 95
75 60 109
50 32 82
51 37 81
50 36 80
52 41 68
61 48 87
56 43 82
57 46 73
71 58 97
61 52 78
54 43 70
