0, 0.295924
1, 0.312265
2, 0.374523
3, 0.355631
4, 0.345935
5, 0.43515
6, 0.477177
7, 0.484996
8, 0.428607
9, 0.3525
10, 0.352255
11, 0.243105
12, 0.208451
13, 0.151999
14, 0.181887
15, 0.257985
16, 0.207749
17, 0.343362
18, 0.00618598
19, 0.00723416
20, 0.510199
21, 0.485474
22, 0.521064
23, 0.588447
24, 0.586869
25, 0.61916
26, 0.642103
27, 0.010681
28, 0.477998
29, 0.434696
30, 0.325321
31, 0.225582
