0 67 111
2 72 115
6 65 109
9 66 104
12 71 115
15 69 113
17 81 123
19 65 116
19 66 110
19 80 123
20 75 114
21 85 127
25 95 138
26 96 139
27 65 107
27 86 126
28 77 124
29 61 112
29 67 107
29 79 115
29 82 121
29 84 123
30 85 124
31 81 117
31 81 121
31 85 129
31 86 125
31 90 130
31 92 135
31 95 137
32 64 115
32 65 111
32 81 128
33 65 103
33 66 112
33 94 135
34 70 115
34 95 136
36 80 127
36 83 127
36 86 124
36 89 128
37 66 95
37 100 145
38 74 119
38 102 142
39 77 117
39 77 119
39 87 128
39 100 141
40 81 124
40 93 132
41 91 131
41 94 133
41 96 133
42 92 130
43 74 117
43 87 134
43 98 135
44 103 147
44 108 148
45 109 151
46 112 156
47 94 138
47 108 149
47 111 151
48 89 132
49 101 145
49 115 159
50 73 127
50 113 158
50 120 165
50 129 171
51 110 154
54 115 158
55 103 144
55 122 166
56 113 151
56 128 170
57 94 143
57 127 170
59 120 163
60 104 149
61 105 150
61 133 175
62 108 159
62 132 175
62 132 177
63 112 159
63 120 158
63 130 174
63 145 186
64 131 170
65 144 186
66 133 177
66 135 185
67 130 175
67 131 173
68 112 159
68 114 165
68 123 162
69 133 175
71 138 182
71 140 190
72 109 158
72 121 168
72 124 168
72 126 170
72 136 178
72 147 188
72 156 196
73 149 187
74 128 172
74 149 190
74 150 188
75 139 181
75 145 188
75 150 191
75 153 193
75 153 195
75 154 194
75 157 196
76 158 199
77 147 190
77 156 196
78 133 172
78 148 191
78 157 197
78 162 202
79 142 187
79 146 185
79 159 196
79 161 200
80 149 199
80 150 193
80 156 194
80 157 204
80 158 200
81 125 172
81 153 195
81 156 197
81 161 198
81 162 206
81 163 202
82 152 195
82 161 198
82 161 201
83 136 175
83 161 206
83 162 202
83 163 200
83 165 204
84 156 198
84 162 202
84 163 203
84 164 201
84 166 205
85 152 196
85 161 199
85 162 209
85 164 204
85 169 209
86 161 204
86 162 200
86 164 204
86 165 205
86 166 203
86 167 211
86 170 210
86 173 212
87 140 179
87 161 207
87 162 203
87 162 205
87 174 213
88 155 194
88 160 202
88 163 204
88 164 202
88 166 211
88 167 209
88 168 205
88 169 213
89 159 202
89 163 209
89 164 205
89 168 208
89 169 206
89 170 214
90 169 206
90 177 216
91 166 209
91 169 211
91 170 207
91 171 208
92 155 200
92 159 198
92 167 208
92 167 210
92 169 216
92 170 210
94 169 212
94 171 218
94 172 214
94 176 217
95 166 215
95 169 215
96 171 214
96 177 221
96 178 219
97 167 210
97 168 217
98 173 216
98 174 212
98 176 221
100 178 223
100 179 221
101 172 221
101 176 219
101 177 215
102 173 222
102 176 222
102 177 220
103 166 211
