1563,360,1
1564,360,1
1565,360,1
1566,360,1
1567,360,1
1568,360,1
1563,361,1
1564,361,1
1565,361,1
1566,361,1
1567,361,1
1568,361,1
1569,361,1
1570,361,1
1563,362,1
1564,362,1
1565,362,1
1566,362,1
1567,362,1
1568,362,1
1569,362,1
1570,362,1
1571,362,1
1563,363,1
1564,363,1
1565,363,1
1566,363,1
1567,363,1
1568,363,1
1569,363,1
1570,363,1
1571,363,1
1572,363,1
1573,363,1
1562,364,1
1563,364,1
1564,364,1
1565,364,1
1566,364,1
1567,364,1
1568,364,1
1569,364,1
1570,364,1
1571,364,1
1572,364,1
1573,364,1
1574,364,1
1562,365,1
1563,365,1
1564,365,1
1565,365,1
1566,365,1
1567,365,1
1568,365,1
1569,365,1
1570,365,1
1571,365,1
1572,365,1
1573,365,1
1574,365,1
1575,365,1
1576,365,1
1564,366,1
1565,366,1
1566,366,1
1567,366,1
1568,366,1
1569,366,1
1570,366,1
1571,366,1
1572,366,1
1573,366,1
1574,366,1
1575,366,1
1576,366,1
1577,366,1
1570,367,1
1571,367,1
1572,367,1
1573,367,1
1574,367,1
1575,367,1
1576,367,1
1577,367,1
1578,367,1
1572,368,1
1573,368,1
1574,368,1
1575,368,1
1576,368,1
1577,368,1
1578,368,1
1579,368,1
1570,369,1
1571,369,1
1572,369,1
1573,369,1
1574,369,1
1575,369,1
1576,369,1
1577,369,1
1578,369,1
1579,369,1
1580,369,1
1581,369,1
1570,370,1
1571,370,1
1572,370,1
1573,370,1
1574,370,1
1575,370,1
1576,370,1
1577,370,1
1578,370,1
1579,370,1
1580,370,1
1581,370,1
1582,370,1
1571,371,1
1572,371,1
1573,371,1
1574,371,1
1575,371,1
1576,371,1
1577,371,1
1578,371,1
1579,371,1
1580,371,1
1581,371,1
1582,371,1
1583,371,1
1584,371,1
1572,372,1
1573,372,1
1574,372,1
1575,372,1
1576,372,1
1577,372,1
1578,372,1
1579,372,1
1580,372,1
1581,372,1
1582,372,1
1583,372,1
1584,372,1
1585,372,1
1573,373,1
1574,373,1
1575,373,1
1576,373,1
1577,373,1
1578,373,1
1579,373,1
1580,373,1
1581,373,1
1582,373,1
1583,373,1
1584,373,1
1585,373,1
1586,373,1
1574,374,1
1575,374,1
1576,374,1
1577,374,1
1578,374,1
1579,374,1
1580,374,1
1581,374,1
1582,374,1
1583,374,1
1584,374,1
1585,374,1
1586,374,1
1587,374,1
1575,375,1
1576,375,1
1577,375,1
1578,375,1
1579,375,1
1580,375,1
1581,375,1
1582,375,1
1583,375,1
1584,375,1
1585,375,1
1586,375,1
1587,375,1
1588,375,1
1576,376,1
1577,376,1
1578,376,1
1579,376,1
1580,376,1
1581,376,1
1582,376,1
1583,376,1
1584,376,1
1585,376,1
1586,376,1
1587,376,1
1588,376,1
1589,376,1
1577,377,1
1578,377,1
1579,377,1
1580,377,1
1581,377,1
1582,377,1
1583,377,1
1584,377,1
1585,377,1
1586,377,1
1587,377,1
1588,377,1
1589,377,1
1590,377,1
1579,378,1
1580,378,1
1581,378,1
1582,378,1
1583,378,1
1584,378,1
1585,378,1
1586,378,1
1587,378,1
1588,378,1
1589,378,1
1590,378,1
1591,378,1
1592,378,1
1581,379,1
1582,379,1
1583,379,1
1584,379,1
1585,379,1
1586,379,1
1587,379,1
1588,379,1
1589,379,1
1590,379,1
1591,379,1
1592,379,1
1582,380,1
1583,380,1
1584,380,1
1585,380,1
1586,380,1
1587,380,1
1588,380,1
1589,380,1
1590,380,1
1591,380,1
1592,380,1
1593,380,1
1594,380,1
1582,381,1
1583,381,1
1584,381,1
1585,381,1
1586,381,1
1587,381,1
1588,381,1
1589,381,1
1590,381,1
1591,381,1
1592,381,1
1593,381,1
1594,381,1
1584,382,1
1585,382,1
1586,382,1
1587,382,1
1588,382,1
1589,382,1
1590,382,1
1591,382,1
1592,382,1
1593,382,1
1594,382,1
1595,382,1
1596,382,1
1585,383,1
1586,383,1
1587,383,1
1588,383,1
1589,383,1
1590,383,1
1591,383,1
1592,383,1
1593,383,1
1594,383,1
1595,383,1
1596,383,1
1597,383,1
1586,384,1
1587,384,1
1588,384,1
1589,384,1
1590,384,1
1591,384,1
1592,384,1
1593,384,1
1594,384,1
1595,384,1
1596,384,1
1597,384,1
1598,384,1
1587,385,1
1588,385,1
1589,385,1
1590,385,1
1591,385,1
1592,385,1
1593,385,1
1594,385,1
1595,385,1
1596,385,1
1597,385,1
1598,385,1
1599,385,1
1588,386,1
1589,386,1
1590,386,1
1591,386,1
1592,386,1
1593,386,1
1594,386,1
1595,386,1
1596,386,1
1597,386,1
1598,386,1
1599,386,1
1600,386,1
1601,386,1
1589,387,1
1590,387,1
1591,387,1
1592,387,1
1593,387,1
1594,387,1
1595,387,1
1596,387,1
1597,387,1
1598,387,1
1599,387,1
1600,387,1
1601,387,1
1602,387,1
1591,388,1
1592,388,1
1593,388,1
1594,388,1
1595,388,1
1596,388,1
1597,388,1
1598,388,1
1599,388,1
1600,388,1
1601,388,1
1602,388,1
1592,389,1
1593,389,1
1594,389,1
1595,389,1
1596,389,1
1597,389,1
1598,389,1
1599,389,1
1600,389,1
1601,389,1
1602,389,1
1603,389,1
1594,390,1
1595,390,1
1596,390,1
1597,390,1
1598,390,1
1599,390,1
1600,390,1
1601,390,1
1602,390,1
1603,390,1
1604,390,1
1595,391,1
1596,391,1
1597,391,1
1598,391,1
1599,391,1
1600,391,1
1601,391,1
1602,391,1
1603,391,1
1604,391,1
1596,392,1
1597,392,1
1598,392,1
1599,392,1
1600,392,1
1601,392,1
1602,392,1
1603,392,1
1604,392,1
1597,393,1
1598,393,1
1599,393,1
1600,393,1
1601,393,1
1602,393,1
1603,393,1
1604,393,1
1605,393,1
1598,394,1
1599,394,1
1600,394,1
1601,394,1
1602,394,1
1603,394,1
1604,394,1
1605,394,1
1606,394,1
1599,395,1
1600,395,1
1601,395,1
1602,395,1
1603,395,1
1604,395,1
1605,395,1
1606,395,1
1607,395,1
1600,396,1
1601,396,1
1602,396,1
1603,396,1
1604,396,1
1605,396,1
1606,396,1
1607,396,1
1608,396,1
1600,397,1
1601,397,1
1602,397,1
1603,397,1
1604,397,1
1605,397,1
1606,397,1
1607,397,1
1608,397,1
1609,397,1
1602,398,1
1603,398,1
1604,398,1
1605,398,1
1606,398,1
1607,398,1
1608,398,1
1609,398,1
1603,399,1
1604,399,1
1605,399,1
1606,399,1
1607,399,1
1608,399,1
1609,399,1
1607,400,1
1608,400,1
1589,427,3
1590,427,3
1591,427,3
1593,427,3
1586,428,3
1587,428,3
1588,428,3
1589,428,3
1590,428,3
1591,428,3
1592,428,3
1593,428,3
1594,428,3
1584,429,3
1585,429,3
1586,429,3
1587,429,3
1588,429,3
1589,429,3
1590,429,3
1591,429,3
1592,429,3
1593,429,3
1594,429,3
1595,429,3
1596,429,3
1579,430,3
1580,430,3
1581,430,3
1582,430,3
1583,430,3
1584,430,3
1585,430,3
1586,430,3
1587,430,3
1588,430,3
1589,430,3
1590,430,3
1591,430,3
1592,430,3
1593,430,3
1594,430,3
1595,430,3
1596,430,3
1576,431,3
1577,431,3
1578,431,3
1579,431,3
1580,431,3
1581,431,3
1582,431,3
1583,431,3
1584,431,3
1585,431,3
1586,431,3
1587,431,3
1588,431,3
1589,431,3
1590,431,3
1591,431,3
1592,431,3
1593,431,3
1594,431,3
1595,431,3
1574,432,3
1575,432,3
1576,432,3
1577,432,3
1578,432,3
1579,432,3
1580,432,3
1581,432,3
1582,432,3
1583,432,3
1584,432,3
1585,432,3
1586,432,3
1587,432,3
1588,432,3
1589,432,3
1590,432,3
1591,432,3
1592,432,3
1593,432,3
1594,432,3
1559,433,3
1560,433,3
1561,433,3
1562,433,3
1563,433,3
1564,433,3
1565,433,3
1566,433,3
1567,433,3
1568,433,3
1569,433,3
1570,433,3
1571,433,3
1572,433,3
1573,433,3
1574,433,3
1575,433,3
1576,433,3
1577,433,3
1578,433,3
1579,433,3
1580,433,3
1581,433,3
1582,433,3
1583,433,3
1584,433,3
1585,433,3
1586,433,3
1587,433,3
1588,433,3
1589,433,3
1590,433,3
1591,433,3
1592,433,3
1558,434,3
1559,434,3
1560,434,3
1561,434,3
1562,434,3
1563,434,3
1564,434,3
1565,434,3
1566,434,3
1567,434,3
1568,434,3
1569,434,3
1570,434,3
1571,434,3
1572,434,3
1573,434,3
1574,434,3
1575,434,3
1576,434,3
1577,434,3
1578,434,3
1579,434,3
1580,434,3
1581,434,3
1582,434,3
1583,434,3
1584,434,3
1585,434,3
1586,434,3
1587,434,3
1588,434,3
1589,434,3
1590,434,3
1557,435,3
1558,435,3
1559,435,3
1560,435,3
1561,435,3
1562,435,3
1563,435,3
1564,435,3
1565,435,3
1566,435,3
1567,435,3
1568,435,3
1569,435,3
1570,435,3
1571,435,3
1572,435,3
1573,435,3
1574,435,3
1575,435,3
1576,435,3
1577,435,3
1578,435,3
1579,435,3
1580,435,3
1581,435,3
1582,435,3
1583,435,3
1584,435,3
1585,435,3
1586,435,3
1587,435,3
1588,435,3
1557,436,3
1558,436,3
1559,436,3
1560,436,3
1561,436,3
1562,436,3
1563,436,3
1564,436,3
1565,436,3
1566,436,3
1567,436,3
1568,436,3
1569,436,3
1570,436,3
1571,436,3
1572,436,3
1573,436,3
1574,436,3
1575,436,3
1576,436,3
1577,436,3
1578,436,3
1579,436,3
1580,436,3
1581,436,3
1582,436,3
1583,436,3
1584,436,3
1557,437,3
