67 166 101
60 147 95
48 128 90
89 191 120
52 138 95
54 161 93
113 226 158
72 167 110
65 152 100
78 172 122
85 169 125
61 163 90
72 171 106
66 146 108
72 175 113
95 177 122
65 157 112
102 208 145
128 237 178
116 226 162
71 163 118
79 149 96
91 199 129
116 222 166
133 238 189
63 143 105
127 238 178
69 155 112
139 250 179
85 181 117
77 174 105
80 160 122
99 191 146
114 223 164
101 193 148
117 187 134
127 232 183
107 225 158
76 178 123
91 193 138
117 228 161
107 193 150
49 148 83
41 128 76
93 179 136
113 229 158
71 143 103
49 135 79
59 150 108
78 148 95
82 169 110
122 215 163
62 137 93
99 174 130
111 210 156
138 237 183
145 250 201
144 249 200
133 238 189
116 222 166
113 218 169
68 143 99
134 233 170
106 208 169
115 224 169
145 250 201
123 226 189
126 242 173
90 184 134
109 184 140
131 230 176
119 222 185
144 243 189
149 254 205
76 175 123
100 202 147
83 183 124
96 194 134
85 170 119
87 186 132
66 168 113
105 210 161
67 159 94
143 230 180
102 209 164
145 244 181
134 247 175
87 169 114
138 249 178
129 242 170
91 199 129
97 200 138
52 136 92
120 231 175
113 183 130
114 221 174
123 222 159
146 245 182
92 187 130
140 251 180
142 253 182
100 200 141
138 251 179
104 206 167
137 250 178
132 241 182
123 232 173
132 219 171
150 232 182
112 215 153
110 204 154
92 195 133
103 211 145
56 140 96
87 189 118
93 154 111
89 185 121
111 207 143
116 224 154
127 235 165
132 244 170
42 137 98
90 188 128
87 182 120
132 244 170
131 239 173
124 232 166
97 204 143
110 218 152
99 207 141
97 196 144
126 237 170
64 156 91
137 227 178
104 209 155
56 152 88
125 228 189
74 170 106
85 185 126
87 195 125
102 210 140
113 216 170
88 174 118
104 216 142
111 223 149
81 184 138
125 233 167
120 228 162
121 230 175
111 218 155
110 218 152
81 163 108
103 202 150
102 201 149
96 188 123
104 208 157
73 171 122
60 146 90
87 191 126
62 158 92
77 173 107
100 207 139
99 206 138
117 224 161
127 238 182
104 210 147
97 200 154
80 184 119
105 211 148
118 225 164
100 202 145
92 194 137
50 140 91
62 157 100
46 141 84
74 181 113
98 204 141
69 165 101
89 192 150
104 206 149
97 199 142
67 144 88
102 209 148
102 210 140
88 175 116
115 231 162
105 209 158
84 197 129
98 202 151
117 221 172
93 195 156
81 183 144
119 229 165
55 149 99
39 141 68
45 147 74
98 206 136
67 153 108
112 216 165
106 208 169
115 226 166
84 165 115
46 136 87
73 156 98
107 212 158
161 248 200
60 150 101
74 184 122
93 188 126
79 189 127
97 202 153
89 190 124
109 214 165
109 213 171
109 213 171
109 216 169
104 208 159
99 203 154
81 177 129
76 167 125
123 239 170
99 202 156
119 228 173
72 168 120
54 150 86
48 135 85
60 150 101
51 161 99
72 182 120
54 139 88
89 194 145
116 220 178
72 168 104
120 224 182
99 181 131
66 168 113
101 205 140
113 217 168
143 236 184
109 205 157
102 198 150
102 192 143
90 177 127
101 214 146
60 147 97
160 250 201
92 195 135
55 153 104
116 227 160
81 188 143
124 227 190
125 228 189
120 223 184
127 230 191
110 213 167
125 236 180
114 223 177
110 213 167
75 182 121
94 196 141
88 190 135
53 151 102
74 151 93
73 171 122
82 189 144
80 187 126
99 206 161
114 217 180
124 227 181
109 211 156
95 197 142
97 180 122
99 190 148
80 179 114
72 171 106
76 179 137
74 150 97
78 158 101
111 197 141
87 155 123
84 179 140
169 254 207
103 198 159
111 213 174
124 226 187
88 168 111
121 225 183
84 198 139
128 232 190
123 230 185
121 228 183
111 219 167
101 209 157
99 212 144
103 216 148
83 186 140
86 190 123
49 153 86
56 151 112
90 192 153
112 216 174
66 167 101
113 217 175
119 226 181
143 225 177
124 231 186
116 232 163
123 231 179
116 224 172
107 220 152
84 179 117
90 194 127
91 190 125
72 176 109
83 166 108
100 203 161
104 204 145
104 207 165
120 229 183
80 178 118
120 234 173
120 234 173
79 183 118
112 228 159
101 217 148
95 208 140
87 191 126
56 141 90
65 164 99
120 235 169
92 201 155
83 187 122
107 216 170
112 226 165
118 232 171
118 234 165
103 216 148
100 204 139
82 167 116
66 152 107
80 164 106
114 230 159
120 236 165
84 202 135
87 201 142
42 144 89
82 182 123
177 255 211
70 174 109
107 218 151
116 232 161
122 238 169
113 231 164
77 195 128
75 189 130
89 203 144
127 238 178
98 200 145
106 174 133
73 175 120
64 139 82
63 137 85
68 165 96
115 214 160
83 180 111
83 194 127
108 219 152
124 235 175
122 237 171
128 243 177
116 227 171
74 175 109
99 205 149
79 190 123
94 205 138
128 243 177
116 223 162
68 169 103
64 158 99
119 224 170
110 217 154
116 226 162
84 191 130
56 151 89
164 251 203
96 203 140
114 224 160
121 230 175
106 212 156
89 196 135
119 206 158
119 224 170
110 217 170
121 203 153
97 183 127
86 188 131
55 157 100
67 166 112
90 189 135
110 185 141
105 212 165
88 190 133
71 173 116
91 194 134
61 147 102
89 157 114
67 167 108
95 195 136
95 195 136
93 196 136
93 196 136
70 147 87
86 167 117
92 186 127
91 185 126
87 185 125
91 186 124
99 194 132
73 155 100
70 144 94
94 183 121
95 184 122
90 151 108
103 171 130
108 174 131
107 173 130
110 192 142
141 226 179
152 237 190
122 212 163
100 173 126
167 252 205
116 189 142
89 162 115
78 152 102
80 163 108
100 183 128
117 208 152
146 237 181
164 251 201
174 255 211
171 253 205
158 251 199
75 150 106
83 166 111
98 189 133
123 214 158
133 220 170
139 221 173
105 198 146
76 151 107
111 197 141
112 198 142
101 187 131
84 170 114
80 166 110
91 177 121
83 169 113
