89 82 53
89 85 37
91 86 56
93 86 57
95 80 42
98 97 30
100 91 46
101 89 21
102 86 53
102 94 58
104 84 34
104 89 38
104 103 49
105 97 34
107 87 37
107 100 41
108 101 72
108 103 73
109 100 42
109 101 38
110 90 40
110 95 46
110 98 30
110 102 37
114 98 65
116 101 63
116 104 36
116 104 47
117 97 47
118 103 52
118 105 42
118 111 52
119 110 50
119 111 75
120 115 31
121 98 58
123 112 50
123 115 50
124 112 44
124 112 55
124 115 39
125 124 70
126 111 60
126 114 46
126 115 53
126 120 45
126 122 46
127 121 44
128 123 41
129 111 49
129 116 53
129 117 49
129 124 40
131 118 55
133 116 51
133 118 69
133 121 64
134 129 47
136 120 62
136 127 51
137 120 55
137 125 55
137 131 54
138 118 68
138 120 58
138 122 64
138 126 69
139 124 75
139 138 71
140 128 58
140 128 71
140 131 55
141 121 71
141 129 61
142 133 57
143 137 62
143 139 63
144 127 62
144 134 67
145 128 63
145 130 79
146 133 70
146 134 66
146 136 58
146 136 69
146 137 61
147 144 52
148 136 68
149 129 79
149 135 69
149 148 81
150 138 70
150 143 84
150 145 63
151 141 63
151 143 60
151 146 66
152 144 61
152 147 63
152 147 65
153 137 79
154 142 74
154 144 77
154 149 65
155 137 75
155 139 81
155 142 79
155 143 75
155 150 68
157 145 75
157 148 88
158 139 75
158 149 89
158 150 71
158 151 92
159 140 76
159 148 86
159 156 62
160 146 80
161 148 85
161 150 77
161 150 88
162 149 86
162 158 82
162 159 67
163 158 76
164 146 84
164 151 88
164 152 82
164 154 87
164 156 73
164 156 75
164 159 77
164 160 84
164 161 67
165 155 77
165 157 76
165 162 68
166 152 86
166 153 90
166 158 75
167 153 87
167 158 84
167 159 80
168 155 92
168 159 85
168 160 77
168 160 79
168 163 81
169 150 86
169 164 82
169 166 74
170 162 81
170 167 73
170 167 75
170 167 84
171 158 95
171 160 87
171 163 84
171 166 84
171 166 86
172 161 88
172 163 89
172 167 85
172 167 87
173 154 90
173 161 95
173 164 90
174 162 96
174 166 83
175 167 88
175 170 88
176 170 95
176 171 89
176 172 83
177 169 86
177 169 90
177 171 96
177 172 90
177 173 86
177 174 89
178 168 90
178 170 91
178 173 89
178 173 91
178 174 87
179 171 88
179 171 92
179 174 92
179 174 94
179 176 91
180 172 93
180 174 99
180 176 87
181 173 94
181 178 95
182 171 98
182 174 95
182 177 95
182 177 97
182 178 89
183 180 95
183 180 97
184 180 91
184 181 98
185 177 98
185 180 96
186 178 99
186 181 97
186 181 101
187 182 102
188 180 101
190 182 103
190 186 99
191 187 100
