94 70 37
118 99 33
126 105 35
186 162 80
218 200 111
129 107 44
179 154 77
71 54 46
186 161 84
129 105 50
177 158 65
151 125 55
134 115 31
188 167 86
195 172 85
186 160 90
125 102 42
116 97 31
114 96 36
168 147 66
73 48 31
129 115 57
200 182 91
153 128 43
184 161 74
225 207 109
171 150 80
124 114 63
220 200 114
113 100 37
191 168 81
79 61 31
118 87 36
204 186 97
86 78 54
196 173 86
199 173 105
190 169 88
171 145 75
135 111 31
76 65 50
151 125 86
129 116 53
181 158 69
147 124 55
198 175 88
127 106 36
180 162 73
212 193 100
222 203 110
122 107 44
89 75 32
83 75 53
197 177 91
125 111 53
182 159 70
98 71 35
134 113 61
89 71 41
224 205 112
172 148 66
163 140 53
223 205 107
195 172 85
175 154 84
196 173 86
193 172 91
118 98 37
114 100 57
119 104 41
132 119 56
165 147 56
138 116 40
201 182 87
147 120 59
90 82 58
168 143 86
116 92 59
110 100 49
172 149 62
162 139 52
148 121 85
85 77 55
177 152 77
162 137 60
106 99 58
174 155 62
111 96 33
181 160 90
201 179 87
120 107 44
199 176 89
211 193 102
94 67 31
112 88 35
166 146 60
68 44 38
96 89 48
225 206 113
87 75 47
204 181 96
210 192 101
165 136 83
199 176 89
110 84 45
185 162 75
164 146 57
64 60 41
120 95 36
196 178 87
114 98 42
120 94 53
148 127 57
158 133 76
115 101 43
177 156 75
158 175 58
145 125 50
127 103 48
95 85 34
176 156 70
151 126 53
181 163 74
74 51 38
199 176 89
204 185 90
81 73 49
82 74 50
112 102 49
121 111 58
122 112 61
128 115 63
130 117 65
88 81 40
127 117 64
130 120 67
127 117 66
128 118 67
130 117 65
126 113 61
215 193 99
115 101 58
89 75 32
78 66 38
107 97 46
112 98 40
105 89 33
120 100 39
69 46 33
63 47 34
124 105 39
122 102 41
118 98 37
104 78 39
110 84 43
130 109 39
144 123 53
154 133 63
106 88 58
133 106 70
151 125 86
134 108 67
211 188 101
141 118 47
147 124 53
159 138 68
173 152 82
57 40 32
93 69 34
113 89 54
120 97 37
165 139 69
193 170 83
178 152 82
167 144 75
127 101 33
163 137 69
210 191 98
209 190 97
201 183 92
163 142 61
137 110 49
122 98 63
156 132 97
165 142 82
173 150 90
192 166 96
191 165 95
184 158 88
182 159 90
159 136 67
123 98 39
137 106 55
170 144 76
200 177 90
186 163 76
196 177 84
208 189 96
195 174 93
88 63 46
140 111 58
195 171 89
189 165 83
141 115 45
170 147 62
189 166 81
220 201 108
206 186 98
174 155 60
137 110 49
95 70 53
139 110 57
170 141 88
184 163 82
198 175 88
197 173 91
183 159 77
160 135 58
127 101 31
148 123 50
167 142 69
224 201 116
222 202 114
208 188 100
100 75 58
130 105 48
181 157 75
196 173 86
179 156 69
151 128 41
150 125 40
154 131 44
171 149 57
218 200 102
211 193 104
157 138 54
94 69 52
133 108 51
181 157 75
182 159 72
199 176 89
185 162 75
186 161 76
197 172 87
196 173 86
207 184 97
220 198 106
225 205 117
210 190 102
197 179 90
147 123 68
153 129 49
178 154 74
190 167 82
200 177 92
197 175 81
191 169 75
197 175 81
210 188 94
170 146 66
191 168 83
201 178 93
214 191 104
226 204 110
211 191 101
191 171 85
102 79 50
125 100 41
145 120 61
192 167 92
200 175 100
212 190 96
224 202 108
87 64 35
121 96 37
135 110 51
198 173 98
225 203 109
205 186 93
182 163 70
148 130 41
163 138 79
194 169 110
212 189 102
225 202 115
229 206 117
227 208 115
216 197 104
158 136 60
146 121 62
162 139 52
165 146 53
148 129 36
