72 92 149
130 143 50
40 68 122
40 94 149
79 109 170
84 141 193
86 162 125
52 111 162
62 145 190
146 162 59
77 155 197
75 86 126
54 101 156
111 118 63
63 87 145
43 146 100
87 96 38
111 121 54
49 91 148
83 90 44
46 128 73
135 152 72
66 141 93
57 102 158
92 164 124
49 53 38
31 55 104
68 116 168
87 154 118
44 136 73
132 150 37
31 73 130
55 109 162
147 154 99
117 131 40
45 130 83
46 130 88
56 104 156
34 79 139
142 158 57
59 125 171
47 95 147
48 82 137
66 125 176
68 147 189
58 114 86
51 55 40
51 84 59
90 97 49
66 112 165
64 133 183
42 96 151
53 118 167
146 153 105
101 107 55
76 179 137
97 104 49
71 166 102
108 117 59
119 127 61
42 111 161
42 107 158
149 159 92
76 154 201
31 91 139
140 156 42
35 113 158
52 82 143
34 81 136
159 173 75
34 116 70
84 120 176
75 154 196
49 97 149
116 129 47
118 132 34
62 91 150
56 92 146
59 136 94
37 80 134
35 89 142
35 61 107
46 111 162
125 137 62
35 76 131
60 70 106
129 148 56
45 93 145
46 93 148
60 171 115
78 184 130
89 137 189
67 184 124
42 66 115
43 102 71
63 122 173
48 82 137
62 111 85
156 171 75
50 115 166
38 77 132
60 127 91
94 93 84
62 67 33
69 104 165
78 150 110
37 82 138
76 161 114
78 181 119
55 103 155
86 141 118
75 153 198
74 85 125
42 144 89
39 46 44
42 101 154
139 147 81
94 118 178
41 36 65
132 147 51
78 157 199
58 143 103
40 109 159
48 83 144
82 139 191
64 141 99
39 61 49
135 152 72
65 143 185
82 90 37
53 82 141
62 122 170
68 179 121
51 129 174
36 79 133
55 121 170
36 84 136
56 134 176
58 85 65
36 69 44
63 70 68
58 117 86
61 139 186
36 126 75
73 139 108
41 107 156
45 135 84
34 72 45
71 118 93
59 161 106
81 128 103
128 138 71
80 129 103
44 143 91
80 179 127
84 176 131
55 120 171
31 123 78
79 161 113
31 55 113
48 157 100
62 169 122
59 151 88
49 141 94
87 179 132
70 94 152
85 177 114
45 148 86
49 141 94
54 139 92
76 182 128
66 149 194
57 163 109
80 172 109
55 137 91
63 136 93
83 165 119
60 125 174
107 116 58
61 139 186
82 177 113
65 168 122
90 185 121
44 117 74
68 154 111
67 153 110
67 152 112
85 169 127
84 168 126
79 155 118
41 126 86
40 125 85
38 122 80
38 114 77
64 111 166
94 101 46
112 120 67
133 144 63
94 101 55
73 132 183
91 100 42
46 103 155
114 123 65
108 117 59
76 81 45
94 99 63
51 116 165
145 157 82
71 125 178
80 85 42
160 171 90
151 163 88
109 121 46
61 139 184
152 172 59
140 159 67
104 115 45
136 150 59
150 170 57
57 102 158
103 151 203
105 112 57
131 142 59
71 101 162
101 118 38
57 99 156
51 134 179
54 123 173
146 152 100
45 79 134
152 168 81
108 124 37
67 133 179
153 159 107
48 114 160
89 90 78
154 162 98
39 87 137
71 72 60
150 158 94
37 97 145
42 102 150
152 162 95
89 96 48
115 127 48
117 131 40
121 135 44
45 74 133
49 83 138
66 90 139
54 83 142
40 66 112
58 106 158
48 60 122
57 123 172
69 135 184
72 138 184
64 129 178
56 135 177
78 157 199
70 148 190
47 71 129
58 137 179
81 139 188
78 157 199
48 102 155
53 89 145
71 149 194
47 80 140
39 34 63
50 80 141
83 116 176
64 105 160
90 110 167
61 139 186
77 148 197
41 89 139
36 77 132
34 112 159
33 111 158
37 120 163
62 133 182
63 134 183
40 123 168
53 110 162
62 121 174
62 121 174
55 85 139
34 91 143
38 103 154
46 105 158
40 51 91
39 49 85
91 151 199
90 150 198
84 142 191
79 115 171
44 90 143
45 67 126
46 82 136
42 53 93
92 116 176
109 133 193
101 146 204
82 132 190
59 109 167
88 112 172
98 143 201
81 131 189
65 115 173
36 91 141
43 103 151
72 126 179
81 135 188
69 123 176
72 122 178
63 113 169
43 55 117
