155 140 63
134 117 41
208 201 102
152 136 53
194 181 90
202 196 103
215 208 109
174 164 74
178 168 76
212 205 106
126 116 63
200 195 97
134 124 71
148 128 82
122 106 64
167 161 66
125 114 52
163 153 61
150 138 72
195 188 102
169 159 67
170 153 77
150 140 58
147 139 58
207 201 106
182 174 91
205 196 97
218 211 112
98 80 48
189 183 90
143 133 80
166 156 74
198 191 94
187 181 88
210 204 102
207 200 103
203 196 97
135 127 62
191 180 93
101 93 39
115 107 42
173 173 89
109 101 49
210 204 102
201 195 102
203 193 103
208 201 102
122 111 78
88 74 47
200 195 97
200 190 98
197 187 95
75 63 33
201 195 100
94 84 31
163 157 82
192 184 82
167 151 68
154 148 73
211 205 103
155 138 62
189 183 88
134 134 50
143 133 51
202 196 101
210 203 104
193 187 96
143 131 74
181 171 79
190 177 86
135 129 54
205 198 101
173 163 71
97 75 37
149 132 56
177 161 89
97 86 53
172 162 84
211 204 105
204 198 105
179 169 87
152 144 65
184 168 96
125 124 72
61 49 39
211 206 108
143 121 83
200 191 92
120 111 51
210 204 102
195 184 97
112 100 43
158 148 70
163 147 75
180 170 78
87 73 46
67 55 45
202 195 96
211 204 105
131 109 71
200 187 96
148 148 64
175 167 86
127 115 47
184 176 95
214 207 108
189 183 92
181 165 107
151 135 52
134 112 74
129 109 63
53 41 31
101 89 52
143 131 65
196 190 99
129 120 62
72 64 40
126 113 61
98 88 35
181 162 98
79 74 35
211 204 105
184 174 82
168 152 94
68 56 46
92 85 56
122 121 69
164 153 66
203 193 103
201 194 97
107 101 37
133 122 89
192 182 92
157 149 68
169 158 71
196 186 94
107 88 53
170 162 81
127 107 61
208 202 100
124 115 55
53 42 37
152 133 69
56 44 34
60 48 38
131 121 68
125 112 60
113 103 50
192 186 93
59 44 33
154 138 80
161 145 87
170 163 77
170 163 77
152 144 63
60 47 42
196 189 103
172 164 83
129 117 80
152 132 86
191 181 91
202 192 102
202 197 99
196 191 93
181 175 80
189 173 101
206 201 103
202 197 99
201 196 98
194 188 93
126 118 66
96 91 52
112 93 58
120 101 66
217 208 109
214 207 108
211 204 105
204 197 98
178 172 79
120 114 50
123 104 40
158 139 75
180 167 76
212 203 104
187 181 88
172 166 91
154 148 84
135 129 65
73 54 40
117 95 46
210 203 104
199 193 98
178 172 81
95 79 37
207 200 101
207 200 101
208 201 102
156 156 72
105 89 47
83 65 46
109 96 35
137 122 45
199 191 89
205 197 95
211 205 103
182 172 90
171 161 83
157 147 69
135 123 66
128 113 36
147 137 45
167 157 65
184 176 74
180 172 89
200 194 92
202 196 94
209 202 103
119 107 50
108 90 58
83 69 40
115 101 47
200 190 100
196 188 105
171 163 84
156 148 69
101 89 50
125 115 33
158 148 66
178 168 78
171 163 80
163 155 76
130 122 57
139 127 59
131 120 58
120 111 53
90 84 36
