159 178 72
136 148 71
156 175 87
40 132 71
154 171 93
63 154 96
105 120 38
160 181 79
69 145 108
50 100 67
55 158 96
95 102 54
77 164 112
78 160 105
83 186 124
102 113 57
145 168 67
117 134 56
119 124 79
149 168 62
70 168 108
137 154 58
92 104 41
120 138 66
84 166 111
70 113 73
132 143 71
121 138 60
133 150 70
142 149 105
100 165 127
56 142 88
112 132 35
125 145 48
52 113 74
101 111 44
149 165 76
66 160 103
33 88 44
152 163 80
66 121 77
142 156 77
56 139 86
152 172 75
74 111 91
128 142 53
87 101 44
120 124 84
108 124 35
96 113 33
73 177 112
104 160 121
42 77 56
153 176 75
44 94 61
32 43 32
127 143 56
94 103 55
148 167 79
43 80 60
108 120 57
74 162 105
79 159 100
158 181 80
56 160 95
35 78 38
127 143 56
99 136 116
39 116 56
70 168 108
53 140 88
92 104 37
152 172 77
147 165 64
55 138 80
153 167 80
44 109 71
84 161 101
89 96 48
34 45 34
121 141 55
149 164 68
81 161 102
138 158 61
101 189 134
39 74 53
145 159 72
131 145 68
114 134 50
51 155 90
156 179 78
77 166 104
39 88 62
96 131 110
140 161 59
52 156 91
161 182 80
52 53 32
130 148 47
97 184 132
104 121 43
142 149 105
79 84 50
73 80 36
76 76 62
114 119 85
132 137 103
81 86 50
101 136 115
71 98 80
76 81 34
77 142 104
41 106 68
119 124 77
107 117 50
97 146 120
61 63 37
88 91 56
40 129 69
75 160 113
90 177 125
46 133 81
35 61 38
98 100 74
37 39 34
43 80 45
56 93 58
47 90 62
92 95 60
159 182 81
67 75 36
138 161 60
37 42 36
126 145 57
32 50 35
35 62 42
57 143 89
37 120 67
83 172 112
62 150 93
131 135 95
142 159 79
107 124 44
86 100 50
35 90 46
69 124 80
85 171 117
55 153 93
104 187 134
91 174 119
79 162 107
96 176 119
96 176 119
80 159 107
45 124 72
93 182 122
130 135 90
134 157 56
110 133 32
50 127 67
138 158 74
97 113 53
62 151 89
59 157 97
31 119 64
54 165 98
60 143 85
83 194 123
100 191 133
61 152 94
63 66 31
105 119 40
145 159 80
142 159 83
90 107 31
83 194 123
59 150 92
57 148 92
42 133 77
125 142 62
142 162 65
47 103 64
129 144 48
78 161 106
156 173 95
99 113 56
49 105 66
137 151 64
108 120 53
151 169 68
123 141 40
127 144 66
63 74 34
106 119 47
130 147 51
130 150 64
105 123 51
98 113 47
100 115 49
115 129 70
105 119 60
94 97 62
79 86 38
125 139 52
134 154 59
129 140 68
101 116 50
122 141 53
126 145 57
76 82 32
136 155 49
123 142 34
110 124 47
149 163 76
145 159 68
147 161 70
