150 116 171
56 32 77
67 64 70
122 92 148
155 121 176
83 61 122
165 128 182
134 106 166
32 31 34
143 111 166
119 85 140
71 52 109
128 102 161
60 41 85
93 78 129
114 91 149
35 36 39
109 88 146
115 93 154
155 118 174
85 61 97
57 44 94
51 52 55
33 32 35
66 51 102
146 116 172
138 105 153
54 54 54
141 104 158
49 34 85
98 76 137
131 101 157
126 94 137
108 80 138
161 127 180
65 34 84
117 95 148
113 79 134
42 43 48
117 94 152
160 126 181
60 41 85
77 49 118
134 101 149
116 85 144
84 71 121
81 50 109
88 67 125
147 115 172
66 65 68
155 121 174
105 82 138
117 85 128
119 89 143
132 102 158
58 59 62
49 39 68
73 48 73
131 108 166
138 101 155
86 60 88
135 105 159
122 98 143
89 57 100
46 33 81
55 54 59
63 44 99
47 32 83
52 53 58
70 39 87
111 86 138
129 101 159
56 35 54
157 120 174
89 57 114
141 108 156
112 88 124
143 111 166
75 72 78
121 97 144
135 109 168
124 93 141
63 39 86
135 110 162
130 102 162
142 114 174
104 82 135
109 81 139
97 76 134
138 110 168
137 100 156
83 52 102
140 106 161
146 116 172
85 66 123
119 100 144
97 67 110
137 112 164
143 113 169
122 98 145
38 39 44
47 38 64
67 37 80
51 42 68
48 35 85
109 77 134
101 73 131
145 112 160
66 44 68
148 114 167
155 121 176
125 102 160
99 80 137
92 71 129
34 35 38
57 33 78
64 40 87
61 43 93
69 54 105
69 56 106
121 97 142
126 107 151
125 107 157
131 113 163
91 73 123
94 76 126
89 74 125
57 44 92
153 120 168
140 110 164
116 94 147
117 94 150
102 81 139
94 75 132
145 113 156
155 122 170
157 124 172
157 125 180
144 112 167
131 101 155
112 87 139
91 69 122
95 72 128
109 86 142
95 74 132
105 84 142
112 91 149
59 44 95
161 124 178
160 126 179
132 102 158
128 100 158
95 65 108
124 96 156
132 106 165
87 65 126
54 35 90
83 57 85
152 115 169
152 118 173
143 113 169
143 115 173
132 106 165
166 129 183
165 128 184
148 116 173
137 106 165
121 93 151
85 57 126
84 60 121
74 50 111
67 42 67
128 95 143
156 119 173
128 91 147
71 40 99
65 37 95
69 41 99
132 101 149
62 32 75
91 60 108
37 34 40
55 54 57
60 59 64
65 62 68
72 69 75
50 51 56
39 40 45
55 56 61
50 51 56
49 50 55
