0 0.175838
1 0.991017
2 0.988765
3 1.01043
4 0.970038
5 0.959924
6 0.943743
7 0.928421
8 0.87555
9 0.774838
10 0.0453326
11 0.0165946
12 0.129344
13 0.194781
14 0.14556
15 0.472776
16 0.465962
17 0.339323
18 0.616277
19 0.924112
20 1.10389
21 1.21037
22 1.32512
23 1.37696
24 1.40772
25 1.4446
26 1.46471
27 1.38585
28 1.31591
29 1.24677
30 1.15677
31 1.08125
